location,temperature,categories,premise,hypothesis
outside,-2,cold,It is -2 degrees fahrenheit outside.,It is cold outside.
outside,-2,cool,It is -2 degrees fahrenheit outside.,It is cool outside.
outside,-2,warm,It is -2 degrees fahrenheit outside.,It is warm outside.
outside,-2,hot,It is -2 degrees fahrenheit outside.,It is hot outside.
outside,-1,freezing,It is -1 degrees fahrenheit outside.,It is freezing outside.
outside,-1,cold,It is -1 degrees fahrenheit outside.,It is cold outside.
outside,-1,cool,It is -1 degrees fahrenheit outside.,It is cool outside.
outside,-1,warm,It is -1 degrees fahrenheit outside.,It is warm outside.
outside,-1,hot,It is -1 degrees fahrenheit outside.,It is hot outside.
outside,0,freezing,It is 0 degrees fahrenheit outside.,It is freezing outside.
outside,0,cold,It is 0 degrees fahrenheit outside.,It is cold outside.
outside,0,cool,It is 0 degrees fahrenheit outside.,It is cool outside.
outside,0,warm,It is 0 degrees fahrenheit outside.,It is warm outside.
outside,0,hot,It is 0 degrees fahrenheit outside.,It is hot outside.
outside,1,freezing,It is 1 degrees fahrenheit outside.,It is freezing outside.
outside,1,cold,It is 1 degrees fahrenheit outside.,It is cold outside.
outside,1,cool,It is 1 degrees fahrenheit outside.,It is cool outside.
outside,1,warm,It is 1 degrees fahrenheit outside.,It is warm outside.
outside,1,hot,It is 1 degrees fahrenheit outside.,It is hot outside.
outside,2,freezing,It is 2 degrees fahrenheit outside.,It is freezing outside.
outside,2,cold,It is 2 degrees fahrenheit outside.,It is cold outside.
outside,2,cool,It is 2 degrees fahrenheit outside.,It is cool outside.
outside,2,warm,It is 2 degrees fahrenheit outside.,It is warm outside.
outside,2,hot,It is 2 degrees fahrenheit outside.,It is hot outside.
outside,3,freezing,It is 3 degrees fahrenheit outside.,It is freezing outside.
outside,3,cold,It is 3 degrees fahrenheit outside.,It is cold outside.
outside,3,cool,It is 3 degrees fahrenheit outside.,It is cool outside.
outside,3,warm,It is 3 degrees fahrenheit outside.,It is warm outside.
outside,3,hot,It is 3 degrees fahrenheit outside.,It is hot outside.
outside,4,freezing,It is 4 degrees fahrenheit outside.,It is freezing outside.
outside,4,cold,It is 4 degrees fahrenheit outside.,It is cold outside.
outside,4,cool,It is 4 degrees fahrenheit outside.,It is cool outside.
outside,4,warm,It is 4 degrees fahrenheit outside.,It is warm outside.
outside,4,hot,It is 4 degrees fahrenheit outside.,It is hot outside.
outside,5,freezing,It is 5 degrees fahrenheit outside.,It is freezing outside.
outside,5,cold,It is 5 degrees fahrenheit outside.,It is cold outside.
outside,5,cool,It is 5 degrees fahrenheit outside.,It is cool outside.
outside,5,warm,It is 5 degrees fahrenheit outside.,It is warm outside.
outside,5,hot,It is 5 degrees fahrenheit outside.,It is hot outside.
outside,6,freezing,It is 6 degrees fahrenheit outside.,It is freezing outside.
outside,6,cold,It is 6 degrees fahrenheit outside.,It is cold outside.
outside,6,cool,It is 6 degrees fahrenheit outside.,It is cool outside.
outside,6,warm,It is 6 degrees fahrenheit outside.,It is warm outside.
outside,6,hot,It is 6 degrees fahrenheit outside.,It is hot outside.
outside,7,freezing,It is 7 degrees fahrenheit outside.,It is freezing outside.
outside,7,cold,It is 7 degrees fahrenheit outside.,It is cold outside.
outside,7,cool,It is 7 degrees fahrenheit outside.,It is cool outside.
outside,7,warm,It is 7 degrees fahrenheit outside.,It is warm outside.
outside,7,hot,It is 7 degrees fahrenheit outside.,It is hot outside.
outside,8,freezing,It is 8 degrees fahrenheit outside.,It is freezing outside.
outside,8,cold,It is 8 degrees fahrenheit outside.,It is cold outside.
outside,8,cool,It is 8 degrees fahrenheit outside.,It is cool outside.
outside,8,warm,It is 8 degrees fahrenheit outside.,It is warm outside.
outside,8,hot,It is 8 degrees fahrenheit outside.,It is hot outside.
outside,9,freezing,It is 9 degrees fahrenheit outside.,It is freezing outside.
outside,9,cold,It is 9 degrees fahrenheit outside.,It is cold outside.
outside,9,cool,It is 9 degrees fahrenheit outside.,It is cool outside.
outside,9,warm,It is 9 degrees fahrenheit outside.,It is warm outside.
outside,9,hot,It is 9 degrees fahrenheit outside.,It is hot outside.
outside,10,freezing,It is 10 degrees fahrenheit outside.,It is freezing outside.
outside,10,cold,It is 10 degrees fahrenheit outside.,It is cold outside.
outside,10,cool,It is 10 degrees fahrenheit outside.,It is cool outside.
outside,10,warm,It is 10 degrees fahrenheit outside.,It is warm outside.
outside,10,hot,It is 10 degrees fahrenheit outside.,It is hot outside.
outside,11,freezing,It is 11 degrees fahrenheit outside.,It is freezing outside.
outside,11,cold,It is 11 degrees fahrenheit outside.,It is cold outside.
outside,11,cool,It is 11 degrees fahrenheit outside.,It is cool outside.
outside,11,warm,It is 11 degrees fahrenheit outside.,It is warm outside.
outside,11,hot,It is 11 degrees fahrenheit outside.,It is hot outside.
outside,12,freezing,It is 12 degrees fahrenheit outside.,It is freezing outside.
outside,12,cold,It is 12 degrees fahrenheit outside.,It is cold outside.
outside,12,cool,It is 12 degrees fahrenheit outside.,It is cool outside.
outside,12,warm,It is 12 degrees fahrenheit outside.,It is warm outside.
outside,12,hot,It is 12 degrees fahrenheit outside.,It is hot outside.
outside,13,freezing,It is 13 degrees fahrenheit outside.,It is freezing outside.
outside,13,cold,It is 13 degrees fahrenheit outside.,It is cold outside.
outside,13,cool,It is 13 degrees fahrenheit outside.,It is cool outside.
outside,13,warm,It is 13 degrees fahrenheit outside.,It is warm outside.
outside,13,hot,It is 13 degrees fahrenheit outside.,It is hot outside.
outside,14,freezing,It is 14 degrees fahrenheit outside.,It is freezing outside.
outside,14,cold,It is 14 degrees fahrenheit outside.,It is cold outside.
outside,14,cool,It is 14 degrees fahrenheit outside.,It is cool outside.
outside,14,warm,It is 14 degrees fahrenheit outside.,It is warm outside.
outside,14,hot,It is 14 degrees fahrenheit outside.,It is hot outside.
outside,15,freezing,It is 15 degrees fahrenheit outside.,It is freezing outside.
outside,15,cold,It is 15 degrees fahrenheit outside.,It is cold outside.
outside,15,cool,It is 15 degrees fahrenheit outside.,It is cool outside.
outside,15,warm,It is 15 degrees fahrenheit outside.,It is warm outside.
outside,15,hot,It is 15 degrees fahrenheit outside.,It is hot outside.
outside,16,freezing,It is 16 degrees fahrenheit outside.,It is freezing outside.
outside,16,cold,It is 16 degrees fahrenheit outside.,It is cold outside.
outside,16,cool,It is 16 degrees fahrenheit outside.,It is cool outside.
outside,16,warm,It is 16 degrees fahrenheit outside.,It is warm outside.
outside,16,hot,It is 16 degrees fahrenheit outside.,It is hot outside.
outside,17,freezing,It is 17 degrees fahrenheit outside.,It is freezing outside.
outside,17,cold,It is 17 degrees fahrenheit outside.,It is cold outside.
outside,17,cool,It is 17 degrees fahrenheit outside.,It is cool outside.
outside,17,warm,It is 17 degrees fahrenheit outside.,It is warm outside.
outside,17,hot,It is 17 degrees fahrenheit outside.,It is hot outside.
outside,18,freezing,It is 18 degrees fahrenheit outside.,It is freezing outside.
outside,18,cold,It is 18 degrees fahrenheit outside.,It is cold outside.
outside,18,cool,It is 18 degrees fahrenheit outside.,It is cool outside.
outside,18,warm,It is 18 degrees fahrenheit outside.,It is warm outside.
outside,18,hot,It is 18 degrees fahrenheit outside.,It is hot outside.
outside,19,freezing,It is 19 degrees fahrenheit outside.,It is freezing outside.
outside,19,cold,It is 19 degrees fahrenheit outside.,It is cold outside.
outside,19,cool,It is 19 degrees fahrenheit outside.,It is cool outside.
outside,19,warm,It is 19 degrees fahrenheit outside.,It is warm outside.
outside,19,hot,It is 19 degrees fahrenheit outside.,It is hot outside.
outside,20,freezing,It is 20 degrees fahrenheit outside.,It is freezing outside.
outside,20,cold,It is 20 degrees fahrenheit outside.,It is cold outside.
outside,20,cool,It is 20 degrees fahrenheit outside.,It is cool outside.
outside,20,warm,It is 20 degrees fahrenheit outside.,It is warm outside.
outside,20,hot,It is 20 degrees fahrenheit outside.,It is hot outside.
outside,21,freezing,It is 21 degrees fahrenheit outside.,It is freezing outside.
outside,21,cold,It is 21 degrees fahrenheit outside.,It is cold outside.
outside,21,cool,It is 21 degrees fahrenheit outside.,It is cool outside.
outside,21,warm,It is 21 degrees fahrenheit outside.,It is warm outside.
outside,21,hot,It is 21 degrees fahrenheit outside.,It is hot outside.
outside,22,freezing,It is 22 degrees fahrenheit outside.,It is freezing outside.
outside,22,cold,It is 22 degrees fahrenheit outside.,It is cold outside.
outside,22,cool,It is 22 degrees fahrenheit outside.,It is cool outside.
outside,22,warm,It is 22 degrees fahrenheit outside.,It is warm outside.
outside,22,hot,It is 22 degrees fahrenheit outside.,It is hot outside.
outside,23,freezing,It is 23 degrees fahrenheit outside.,It is freezing outside.
outside,23,cold,It is 23 degrees fahrenheit outside.,It is cold outside.
outside,23,cool,It is 23 degrees fahrenheit outside.,It is cool outside.
outside,23,warm,It is 23 degrees fahrenheit outside.,It is warm outside.
outside,23,hot,It is 23 degrees fahrenheit outside.,It is hot outside.
outside,24,freezing,It is 24 degrees fahrenheit outside.,It is freezing outside.
outside,24,cold,It is 24 degrees fahrenheit outside.,It is cold outside.
outside,24,cool,It is 24 degrees fahrenheit outside.,It is cool outside.
outside,24,warm,It is 24 degrees fahrenheit outside.,It is warm outside.
outside,24,hot,It is 24 degrees fahrenheit outside.,It is hot outside.
outside,25,freezing,It is 25 degrees fahrenheit outside.,It is freezing outside.
outside,25,cold,It is 25 degrees fahrenheit outside.,It is cold outside.
outside,25,cool,It is 25 degrees fahrenheit outside.,It is cool outside.
outside,25,warm,It is 25 degrees fahrenheit outside.,It is warm outside.
outside,25,hot,It is 25 degrees fahrenheit outside.,It is hot outside.
outside,26,freezing,It is 26 degrees fahrenheit outside.,It is freezing outside.
outside,26,cold,It is 26 degrees fahrenheit outside.,It is cold outside.
outside,26,cool,It is 26 degrees fahrenheit outside.,It is cool outside.
outside,26,warm,It is 26 degrees fahrenheit outside.,It is warm outside.
outside,26,hot,It is 26 degrees fahrenheit outside.,It is hot outside.
outside,27,freezing,It is 27 degrees fahrenheit outside.,It is freezing outside.
outside,27,cold,It is 27 degrees fahrenheit outside.,It is cold outside.
outside,27,cool,It is 27 degrees fahrenheit outside.,It is cool outside.
outside,27,warm,It is 27 degrees fahrenheit outside.,It is warm outside.
outside,27,hot,It is 27 degrees fahrenheit outside.,It is hot outside.
outside,28,freezing,It is 28 degrees fahrenheit outside.,It is freezing outside.
outside,28,cold,It is 28 degrees fahrenheit outside.,It is cold outside.
outside,28,cool,It is 28 degrees fahrenheit outside.,It is cool outside.
outside,28,warm,It is 28 degrees fahrenheit outside.,It is warm outside.
outside,28,hot,It is 28 degrees fahrenheit outside.,It is hot outside.
outside,29,freezing,It is 29 degrees fahrenheit outside.,It is freezing outside.
outside,29,cold,It is 29 degrees fahrenheit outside.,It is cold outside.
outside,29,cool,It is 29 degrees fahrenheit outside.,It is cool outside.
outside,29,warm,It is 29 degrees fahrenheit outside.,It is warm outside.
outside,29,hot,It is 29 degrees fahrenheit outside.,It is hot outside.
outside,30,freezing,It is 30 degrees fahrenheit outside.,It is freezing outside.
outside,30,cold,It is 30 degrees fahrenheit outside.,It is cold outside.
outside,30,cool,It is 30 degrees fahrenheit outside.,It is cool outside.
outside,30,warm,It is 30 degrees fahrenheit outside.,It is warm outside.
outside,30,hot,It is 30 degrees fahrenheit outside.,It is hot outside.
outside,31,freezing,It is 31 degrees fahrenheit outside.,It is freezing outside.
outside,31,cold,It is 31 degrees fahrenheit outside.,It is cold outside.
outside,31,cool,It is 31 degrees fahrenheit outside.,It is cool outside.
outside,31,warm,It is 31 degrees fahrenheit outside.,It is warm outside.
outside,31,hot,It is 31 degrees fahrenheit outside.,It is hot outside.
outside,32,freezing,It is 32 degrees fahrenheit outside.,It is freezing outside.
outside,32,cold,It is 32 degrees fahrenheit outside.,It is cold outside.
outside,32,cool,It is 32 degrees fahrenheit outside.,It is cool outside.
outside,32,warm,It is 32 degrees fahrenheit outside.,It is warm outside.
outside,32,hot,It is 32 degrees fahrenheit outside.,It is hot outside.
outside,33,freezing,It is 33 degrees fahrenheit outside.,It is freezing outside.
outside,33,cold,It is 33 degrees fahrenheit outside.,It is cold outside.
outside,33,cool,It is 33 degrees fahrenheit outside.,It is cool outside.
outside,33,warm,It is 33 degrees fahrenheit outside.,It is warm outside.
outside,33,hot,It is 33 degrees fahrenheit outside.,It is hot outside.
outside,34,freezing,It is 34 degrees fahrenheit outside.,It is freezing outside.
outside,34,cold,It is 34 degrees fahrenheit outside.,It is cold outside.
outside,34,cool,It is 34 degrees fahrenheit outside.,It is cool outside.
outside,34,warm,It is 34 degrees fahrenheit outside.,It is warm outside.
outside,34,hot,It is 34 degrees fahrenheit outside.,It is hot outside.
outside,35,freezing,It is 35 degrees fahrenheit outside.,It is freezing outside.
outside,35,cold,It is 35 degrees fahrenheit outside.,It is cold outside.
outside,35,cool,It is 35 degrees fahrenheit outside.,It is cool outside.
outside,35,warm,It is 35 degrees fahrenheit outside.,It is warm outside.
outside,35,hot,It is 35 degrees fahrenheit outside.,It is hot outside.
outside,36,freezing,It is 36 degrees fahrenheit outside.,It is freezing outside.
outside,36,cold,It is 36 degrees fahrenheit outside.,It is cold outside.
outside,36,cool,It is 36 degrees fahrenheit outside.,It is cool outside.
outside,36,warm,It is 36 degrees fahrenheit outside.,It is warm outside.
outside,36,hot,It is 36 degrees fahrenheit outside.,It is hot outside.
outside,37,freezing,It is 37 degrees fahrenheit outside.,It is freezing outside.
outside,37,cold,It is 37 degrees fahrenheit outside.,It is cold outside.
outside,37,cool,It is 37 degrees fahrenheit outside.,It is cool outside.
outside,37,warm,It is 37 degrees fahrenheit outside.,It is warm outside.
outside,37,hot,It is 37 degrees fahrenheit outside.,It is hot outside.
outside,38,freezing,It is 38 degrees fahrenheit outside.,It is freezing outside.
outside,38,cold,It is 38 degrees fahrenheit outside.,It is cold outside.
outside,38,cool,It is 38 degrees fahrenheit outside.,It is cool outside.
outside,38,warm,It is 38 degrees fahrenheit outside.,It is warm outside.
outside,38,hot,It is 38 degrees fahrenheit outside.,It is hot outside.
outside,39,freezing,It is 39 degrees fahrenheit outside.,It is freezing outside.
outside,39,cold,It is 39 degrees fahrenheit outside.,It is cold outside.
outside,39,cool,It is 39 degrees fahrenheit outside.,It is cool outside.
outside,39,warm,It is 39 degrees fahrenheit outside.,It is warm outside.
outside,39,hot,It is 39 degrees fahrenheit outside.,It is hot outside.
outside,40,freezing,It is 40 degrees fahrenheit outside.,It is freezing outside.
outside,40,cold,It is 40 degrees fahrenheit outside.,It is cold outside.
outside,40,cool,It is 40 degrees fahrenheit outside.,It is cool outside.
outside,40,warm,It is 40 degrees fahrenheit outside.,It is warm outside.
outside,40,hot,It is 40 degrees fahrenheit outside.,It is hot outside.
outside,41,freezing,It is 41 degrees fahrenheit outside.,It is freezing outside.
outside,41,cold,It is 41 degrees fahrenheit outside.,It is cold outside.
outside,41,cool,It is 41 degrees fahrenheit outside.,It is cool outside.
outside,41,warm,It is 41 degrees fahrenheit outside.,It is warm outside.
outside,41,hot,It is 41 degrees fahrenheit outside.,It is hot outside.
outside,42,freezing,It is 42 degrees fahrenheit outside.,It is freezing outside.
outside,42,cold,It is 42 degrees fahrenheit outside.,It is cold outside.
outside,42,cool,It is 42 degrees fahrenheit outside.,It is cool outside.
outside,42,warm,It is 42 degrees fahrenheit outside.,It is warm outside.
outside,42,hot,It is 42 degrees fahrenheit outside.,It is hot outside.
outside,43,freezing,It is 43 degrees fahrenheit outside.,It is freezing outside.
outside,43,cold,It is 43 degrees fahrenheit outside.,It is cold outside.
outside,43,cool,It is 43 degrees fahrenheit outside.,It is cool outside.
outside,43,warm,It is 43 degrees fahrenheit outside.,It is warm outside.
outside,43,hot,It is 43 degrees fahrenheit outside.,It is hot outside.
outside,44,freezing,It is 44 degrees fahrenheit outside.,It is freezing outside.
outside,44,cold,It is 44 degrees fahrenheit outside.,It is cold outside.
outside,44,cool,It is 44 degrees fahrenheit outside.,It is cool outside.
outside,44,warm,It is 44 degrees fahrenheit outside.,It is warm outside.
outside,44,hot,It is 44 degrees fahrenheit outside.,It is hot outside.
outside,45,freezing,It is 45 degrees fahrenheit outside.,It is freezing outside.
outside,45,cold,It is 45 degrees fahrenheit outside.,It is cold outside.
outside,45,cool,It is 45 degrees fahrenheit outside.,It is cool outside.
outside,45,warm,It is 45 degrees fahrenheit outside.,It is warm outside.
outside,45,hot,It is 45 degrees fahrenheit outside.,It is hot outside.
outside,46,freezing,It is 46 degrees fahrenheit outside.,It is freezing outside.
outside,46,cold,It is 46 degrees fahrenheit outside.,It is cold outside.
outside,46,cool,It is 46 degrees fahrenheit outside.,It is cool outside.
outside,46,warm,It is 46 degrees fahrenheit outside.,It is warm outside.
outside,46,hot,It is 46 degrees fahrenheit outside.,It is hot outside.
outside,47,freezing,It is 47 degrees fahrenheit outside.,It is freezing outside.
outside,47,cold,It is 47 degrees fahrenheit outside.,It is cold outside.
outside,47,cool,It is 47 degrees fahrenheit outside.,It is cool outside.
outside,47,warm,It is 47 degrees fahrenheit outside.,It is warm outside.
outside,47,hot,It is 47 degrees fahrenheit outside.,It is hot outside.
outside,48,freezing,It is 48 degrees fahrenheit outside.,It is freezing outside.
outside,48,cold,It is 48 degrees fahrenheit outside.,It is cold outside.
outside,48,cool,It is 48 degrees fahrenheit outside.,It is cool outside.
outside,48,warm,It is 48 degrees fahrenheit outside.,It is warm outside.
outside,48,hot,It is 48 degrees fahrenheit outside.,It is hot outside.
outside,49,freezing,It is 49 degrees fahrenheit outside.,It is freezing outside.
outside,49,cold,It is 49 degrees fahrenheit outside.,It is cold outside.
outside,49,cool,It is 49 degrees fahrenheit outside.,It is cool outside.
outside,49,warm,It is 49 degrees fahrenheit outside.,It is warm outside.
outside,49,hot,It is 49 degrees fahrenheit outside.,It is hot outside.
outside,50,freezing,It is 50 degrees fahrenheit outside.,It is freezing outside.
outside,50,cold,It is 50 degrees fahrenheit outside.,It is cold outside.
outside,50,cool,It is 50 degrees fahrenheit outside.,It is cool outside.
outside,50,warm,It is 50 degrees fahrenheit outside.,It is warm outside.
outside,50,hot,It is 50 degrees fahrenheit outside.,It is hot outside.
outside,51,freezing,It is 51 degrees fahrenheit outside.,It is freezing outside.
outside,51,cold,It is 51 degrees fahrenheit outside.,It is cold outside.
outside,51,cool,It is 51 degrees fahrenheit outside.,It is cool outside.
outside,51,warm,It is 51 degrees fahrenheit outside.,It is warm outside.
outside,51,hot,It is 51 degrees fahrenheit outside.,It is hot outside.
outside,52,freezing,It is 52 degrees fahrenheit outside.,It is freezing outside.
outside,52,cold,It is 52 degrees fahrenheit outside.,It is cold outside.
outside,52,cool,It is 52 degrees fahrenheit outside.,It is cool outside.
outside,52,warm,It is 52 degrees fahrenheit outside.,It is warm outside.
outside,52,hot,It is 52 degrees fahrenheit outside.,It is hot outside.
outside,53,freezing,It is 53 degrees fahrenheit outside.,It is freezing outside.
outside,53,cold,It is 53 degrees fahrenheit outside.,It is cold outside.
outside,53,cool,It is 53 degrees fahrenheit outside.,It is cool outside.
outside,53,warm,It is 53 degrees fahrenheit outside.,It is warm outside.
outside,53,hot,It is 53 degrees fahrenheit outside.,It is hot outside.
outside,54,freezing,It is 54 degrees fahrenheit outside.,It is freezing outside.
outside,54,cold,It is 54 degrees fahrenheit outside.,It is cold outside.
outside,54,cool,It is 54 degrees fahrenheit outside.,It is cool outside.
outside,54,warm,It is 54 degrees fahrenheit outside.,It is warm outside.
outside,54,hot,It is 54 degrees fahrenheit outside.,It is hot outside.
outside,55,freezing,It is 55 degrees fahrenheit outside.,It is freezing outside.
outside,55,cold,It is 55 degrees fahrenheit outside.,It is cold outside.
outside,55,cool,It is 55 degrees fahrenheit outside.,It is cool outside.
outside,55,warm,It is 55 degrees fahrenheit outside.,It is warm outside.
outside,55,hot,It is 55 degrees fahrenheit outside.,It is hot outside.
outside,56,freezing,It is 56 degrees fahrenheit outside.,It is freezing outside.
outside,56,cold,It is 56 degrees fahrenheit outside.,It is cold outside.
outside,56,cool,It is 56 degrees fahrenheit outside.,It is cool outside.
outside,56,warm,It is 56 degrees fahrenheit outside.,It is warm outside.
outside,56,hot,It is 56 degrees fahrenheit outside.,It is hot outside.
outside,57,freezing,It is 57 degrees fahrenheit outside.,It is freezing outside.
outside,57,cold,It is 57 degrees fahrenheit outside.,It is cold outside.
outside,57,cool,It is 57 degrees fahrenheit outside.,It is cool outside.
outside,57,warm,It is 57 degrees fahrenheit outside.,It is warm outside.
outside,57,hot,It is 57 degrees fahrenheit outside.,It is hot outside.
outside,58,freezing,It is 58 degrees fahrenheit outside.,It is freezing outside.
outside,58,cold,It is 58 degrees fahrenheit outside.,It is cold outside.
outside,58,cool,It is 58 degrees fahrenheit outside.,It is cool outside.
outside,58,warm,It is 58 degrees fahrenheit outside.,It is warm outside.
outside,58,hot,It is 58 degrees fahrenheit outside.,It is hot outside.
outside,59,freezing,It is 59 degrees fahrenheit outside.,It is freezing outside.
outside,59,cold,It is 59 degrees fahrenheit outside.,It is cold outside.
outside,59,cool,It is 59 degrees fahrenheit outside.,It is cool outside.
outside,59,warm,It is 59 degrees fahrenheit outside.,It is warm outside.
outside,59,hot,It is 59 degrees fahrenheit outside.,It is hot outside.
outside,60,freezing,It is 60 degrees fahrenheit outside.,It is freezing outside.
outside,60,cold,It is 60 degrees fahrenheit outside.,It is cold outside.
outside,60,cool,It is 60 degrees fahrenheit outside.,It is cool outside.
outside,60,warm,It is 60 degrees fahrenheit outside.,It is warm outside.
outside,60,hot,It is 60 degrees fahrenheit outside.,It is hot outside.
outside,61,freezing,It is 61 degrees fahrenheit outside.,It is freezing outside.
outside,61,cold,It is 61 degrees fahrenheit outside.,It is cold outside.
outside,61,cool,It is 61 degrees fahrenheit outside.,It is cool outside.
outside,61,warm,It is 61 degrees fahrenheit outside.,It is warm outside.
outside,61,hot,It is 61 degrees fahrenheit outside.,It is hot outside.
outside,62,freezing,It is 62 degrees fahrenheit outside.,It is freezing outside.
outside,62,cold,It is 62 degrees fahrenheit outside.,It is cold outside.
outside,62,cool,It is 62 degrees fahrenheit outside.,It is cool outside.
outside,62,warm,It is 62 degrees fahrenheit outside.,It is warm outside.
outside,62,hot,It is 62 degrees fahrenheit outside.,It is hot outside.
outside,63,freezing,It is 63 degrees fahrenheit outside.,It is freezing outside.
outside,63,cold,It is 63 degrees fahrenheit outside.,It is cold outside.
outside,63,cool,It is 63 degrees fahrenheit outside.,It is cool outside.
outside,63,warm,It is 63 degrees fahrenheit outside.,It is warm outside.
outside,63,hot,It is 63 degrees fahrenheit outside.,It is hot outside.
outside,64,freezing,It is 64 degrees fahrenheit outside.,It is freezing outside.
outside,64,cold,It is 64 degrees fahrenheit outside.,It is cold outside.
outside,64,cool,It is 64 degrees fahrenheit outside.,It is cool outside.
outside,64,warm,It is 64 degrees fahrenheit outside.,It is warm outside.
outside,64,hot,It is 64 degrees fahrenheit outside.,It is hot outside.
outside,65,freezing,It is 65 degrees fahrenheit outside.,It is freezing outside.
outside,65,cold,It is 65 degrees fahrenheit outside.,It is cold outside.
outside,65,cool,It is 65 degrees fahrenheit outside.,It is cool outside.
outside,65,warm,It is 65 degrees fahrenheit outside.,It is warm outside.
outside,65,hot,It is 65 degrees fahrenheit outside.,It is hot outside.
outside,66,freezing,It is 66 degrees fahrenheit outside.,It is freezing outside.
outside,66,cold,It is 66 degrees fahrenheit outside.,It is cold outside.
outside,66,cool,It is 66 degrees fahrenheit outside.,It is cool outside.
outside,66,warm,It is 66 degrees fahrenheit outside.,It is warm outside.
outside,66,hot,It is 66 degrees fahrenheit outside.,It is hot outside.
outside,67,freezing,It is 67 degrees fahrenheit outside.,It is freezing outside.
outside,67,cold,It is 67 degrees fahrenheit outside.,It is cold outside.
outside,67,cool,It is 67 degrees fahrenheit outside.,It is cool outside.
outside,67,warm,It is 67 degrees fahrenheit outside.,It is warm outside.
outside,67,hot,It is 67 degrees fahrenheit outside.,It is hot outside.
outside,68,freezing,It is 68 degrees fahrenheit outside.,It is freezing outside.
outside,68,cold,It is 68 degrees fahrenheit outside.,It is cold outside.
outside,68,cool,It is 68 degrees fahrenheit outside.,It is cool outside.
outside,68,warm,It is 68 degrees fahrenheit outside.,It is warm outside.
outside,68,hot,It is 68 degrees fahrenheit outside.,It is hot outside.
outside,69,freezing,It is 69 degrees fahrenheit outside.,It is freezing outside.
outside,69,cold,It is 69 degrees fahrenheit outside.,It is cold outside.
outside,69,cool,It is 69 degrees fahrenheit outside.,It is cool outside.
outside,69,warm,It is 69 degrees fahrenheit outside.,It is warm outside.
outside,69,hot,It is 69 degrees fahrenheit outside.,It is hot outside.
outside,70,freezing,It is 70 degrees fahrenheit outside.,It is freezing outside.
outside,70,cold,It is 70 degrees fahrenheit outside.,It is cold outside.
outside,70,cool,It is 70 degrees fahrenheit outside.,It is cool outside.
outside,70,warm,It is 70 degrees fahrenheit outside.,It is warm outside.
outside,70,hot,It is 70 degrees fahrenheit outside.,It is hot outside.
outside,71,freezing,It is 71 degrees fahrenheit outside.,It is freezing outside.
outside,71,cold,It is 71 degrees fahrenheit outside.,It is cold outside.
outside,71,cool,It is 71 degrees fahrenheit outside.,It is cool outside.
outside,71,warm,It is 71 degrees fahrenheit outside.,It is warm outside.
outside,71,hot,It is 71 degrees fahrenheit outside.,It is hot outside.
outside,72,freezing,It is 72 degrees fahrenheit outside.,It is freezing outside.
outside,72,cold,It is 72 degrees fahrenheit outside.,It is cold outside.
outside,72,cool,It is 72 degrees fahrenheit outside.,It is cool outside.
outside,72,warm,It is 72 degrees fahrenheit outside.,It is warm outside.
outside,72,hot,It is 72 degrees fahrenheit outside.,It is hot outside.
outside,73,freezing,It is 73 degrees fahrenheit outside.,It is freezing outside.
outside,73,cold,It is 73 degrees fahrenheit outside.,It is cold outside.
outside,73,cool,It is 73 degrees fahrenheit outside.,It is cool outside.
outside,73,warm,It is 73 degrees fahrenheit outside.,It is warm outside.
outside,73,hot,It is 73 degrees fahrenheit outside.,It is hot outside.
outside,74,freezing,It is 74 degrees fahrenheit outside.,It is freezing outside.
outside,74,cold,It is 74 degrees fahrenheit outside.,It is cold outside.
outside,74,cool,It is 74 degrees fahrenheit outside.,It is cool outside.
outside,74,warm,It is 74 degrees fahrenheit outside.,It is warm outside.
outside,74,hot,It is 74 degrees fahrenheit outside.,It is hot outside.
outside,75,freezing,It is 75 degrees fahrenheit outside.,It is freezing outside.
outside,75,cold,It is 75 degrees fahrenheit outside.,It is cold outside.
outside,75,cool,It is 75 degrees fahrenheit outside.,It is cool outside.
outside,75,warm,It is 75 degrees fahrenheit outside.,It is warm outside.
outside,75,hot,It is 75 degrees fahrenheit outside.,It is hot outside.
outside,76,freezing,It is 76 degrees fahrenheit outside.,It is freezing outside.
outside,76,cold,It is 76 degrees fahrenheit outside.,It is cold outside.
outside,76,cool,It is 76 degrees fahrenheit outside.,It is cool outside.
outside,76,warm,It is 76 degrees fahrenheit outside.,It is warm outside.
outside,76,hot,It is 76 degrees fahrenheit outside.,It is hot outside.
outside,77,freezing,It is 77 degrees fahrenheit outside.,It is freezing outside.
outside,77,cold,It is 77 degrees fahrenheit outside.,It is cold outside.
outside,77,cool,It is 77 degrees fahrenheit outside.,It is cool outside.
outside,77,warm,It is 77 degrees fahrenheit outside.,It is warm outside.
outside,77,hot,It is 77 degrees fahrenheit outside.,It is hot outside.
outside,78,freezing,It is 78 degrees fahrenheit outside.,It is freezing outside.
outside,78,cold,It is 78 degrees fahrenheit outside.,It is cold outside.
outside,78,cool,It is 78 degrees fahrenheit outside.,It is cool outside.
outside,78,warm,It is 78 degrees fahrenheit outside.,It is warm outside.
outside,78,hot,It is 78 degrees fahrenheit outside.,It is hot outside.
outside,79,freezing,It is 79 degrees fahrenheit outside.,It is freezing outside.
outside,79,cold,It is 79 degrees fahrenheit outside.,It is cold outside.
