location,temperature,categories,premise,hypothesis,entailment,contradiction,neutral,model
in the basement,87,cool,It is 87 degrees in the basement.,It is cool in the basement.,0.6840817928314209,0.14737750589847565,0.16854073107242584,roberta-large-mnli
in the basement,87,warm,It is 87 degrees in the basement.,It is warm in the basement.,0.9019255042076111,0.002010916592553258,0.09606355428695679,roberta-large-mnli
in the basement,87,hot,It is 87 degrees in the basement.,It is hot in the basement.,0.8908659219741821,0.002510386984795332,0.10662374645471573,roberta-large-mnli
in the basement,88,freezing,It is 88 degrees in the basement.,It is freezing in the basement.,0.00020510955073405057,0.9992802739143372,0.0005145774921402335,roberta-large-mnli
in the basement,88,cold,It is 88 degrees in the basement.,It is cold in the basement.,0.00495338486507535,0.9874742031097412,0.007572418078780174,roberta-large-mnli
in the basement,88,cool,It is 88 degrees in the basement.,It is cool in the basement.,0.3681284189224243,0.48752066493034363,0.14435087144374847,roberta-large-mnli
in the basement,88,warm,It is 88 degrees in the basement.,It is warm in the basement.,0.9278362989425659,0.0015296842902898788,0.07063404470682144,roberta-large-mnli
in the basement,88,hot,It is 88 degrees in the basement.,It is hot in the basement.,0.9420534372329712,0.0013280236162245274,0.05661846324801445,roberta-large-mnli
in the basement,89,freezing,It is 89 degrees in the basement.,It is freezing in the basement.,0.0002464414283167571,0.9991501569747925,0.0006033736863173544,roberta-large-mnli
in the basement,89,cold,It is 89 degrees in the basement.,It is cold in the basement.,0.052887964993715286,0.8664430379867554,0.08066905289888382,roberta-large-mnli
in the basement,89,cool,It is 89 degrees in the basement.,It is cool in the basement.,0.6953891515731812,0.13153910636901855,0.1730717122554779,roberta-large-mnli
in the basement,89,warm,It is 89 degrees in the basement.,It is warm in the basement.,0.8907532095909119,0.002466587582603097,0.10678014159202576,roberta-large-mnli
in the basement,89,hot,It is 89 degrees in the basement.,It is hot in the basement.,0.910021960735321,0.0021832610946148634,0.08779478073120117,roberta-large-mnli
in the basement,90,freezing,It is 90 degrees in the basement.,It is freezing in the basement.,0.00017833756282925606,0.9993971586227417,0.0004244301235303283,roberta-large-mnli
in the basement,90,cold,It is 90 degrees in the basement.,It is cold in the basement.,0.0005978982662782073,0.9981854557991028,0.0012165537336841226,roberta-large-mnli
in the basement,90,cool,It is 90 degrees in the basement.,It is cool in the basement.,0.044316478073596954,0.9305318593978882,0.025151556357741356,roberta-large-mnli
in the basement,90,warm,It is 90 degrees in the basement.,It is warm in the basement.,0.968865156173706,0.0009597080643288791,0.030175114050507545,roberta-large-mnli
in the basement,90,hot,It is 90 degrees in the basement.,It is hot in the basement.,0.9798254370689392,0.0009581999038346112,0.01921636424958706,roberta-large-mnli
in the basement,91,freezing,It is 91 degrees in the basement.,It is freezing in the basement.,0.0002452236076351255,0.9991410970687866,0.0006136875017546117,roberta-large-mnli
in the basement,91,cold,It is 91 degrees in the basement.,It is cold in the basement.,0.005929617676883936,0.9854007363319397,0.008669710718095303,roberta-large-mnli
in the basement,91,cool,It is 91 degrees in the basement.,It is cool in the basement.,0.07108212262392044,0.8803087472915649,0.04860919713973999,roberta-large-mnli
in the basement,91,warm,It is 91 degrees in the basement.,It is warm in the basement.,0.9293826818466187,0.0014217450516298413,0.06919549405574799,roberta-large-mnli
in the basement,91,hot,It is 91 degrees in the basement.,It is hot in the basement.,0.9532177448272705,0.001124096685089171,0.04565822705626488,roberta-large-mnli
in the basement,92,freezing,It is 92 degrees in the basement.,It is freezing in the basement.,0.0002669582318048924,0.9990696310997009,0.0006635417230427265,roberta-large-mnli
in the basement,92,cold,It is 92 degrees in the basement.,It is cold in the basement.,0.02189084142446518,0.952248752117157,0.025860413908958435,roberta-large-mnli
in the basement,92,cool,It is 92 degrees in the basement.,It is cool in the basement.,0.3330467939376831,0.5528168678283691,0.11413630843162537,roberta-large-mnli
in the basement,92,warm,It is 92 degrees in the basement.,It is warm in the basement.,0.9332465529441833,0.001733983401209116,0.06501951813697815,roberta-large-mnli
in the basement,92,hot,It is 92 degrees in the basement.,It is hot in the basement.,0.9523118138313293,0.0013014974538236856,0.04638676717877388,roberta-large-mnli
in the basement,93,freezing,It is 93 degrees in the basement.,It is freezing in the basement.,0.000319424900226295,0.9988962411880493,0.0007843151688575745,roberta-large-mnli
in the basement,93,cold,It is 93 degrees in the basement.,It is cold in the basement.,0.07577510178089142,0.8326690793037415,0.09155574440956116,roberta-large-mnli
in the basement,93,cool,It is 93 degrees in the basement.,It is cool in the basement.,0.27777138352394104,0.5971232652664185,0.1251053363084793,roberta-large-mnli
in the basement,93,warm,It is 93 degrees in the basement.,It is warm in the basement.,0.9209221601486206,0.0020381815265864134,0.07703966647386551,roberta-large-mnli
in the basement,93,hot,It is 93 degrees in the basement.,It is hot in the basement.,0.9414389729499817,0.0016486973036080599,0.05691225081682205,roberta-large-mnli
in the basement,94,freezing,It is 94 degrees in the basement.,It is freezing in the basement.,0.0003069378435611725,0.9990010857582092,0.0006920401938259602,roberta-large-mnli
in the basement,94,cold,It is 94 degrees in the basement.,It is cold in the basement.,0.04331885278224945,0.9050294756889343,0.05165163055062294,roberta-large-mnli
in the basement,94,cool,It is 94 degrees in the basement.,It is cool in the basement.,0.23142109811306,0.6754588484764099,0.0931200385093689,roberta-large-mnli
in the basement,94,warm,It is 94 degrees in the basement.,It is warm in the basement.,0.9358437061309814,0.0016642430564388633,0.06249202415347099,roberta-large-mnli
in the basement,94,hot,It is 94 degrees in the basement.,It is hot in the basement.,0.9571107029914856,0.0012816296657547355,0.04160768911242485,roberta-large-mnli
in the basement,95,freezing,It is 95 degrees in the basement.,It is freezing in the basement.,0.0002324275264982134,0.9992181062698364,0.0005494986544363201,roberta-large-mnli
in the basement,95,cold,It is 95 degrees in the basement.,It is cold in the basement.,0.0069730463437736034,0.9845616221427917,0.008465406484901905,roberta-large-mnli
in the basement,95,cool,It is 95 degrees in the basement.,It is cool in the basement.,0.06697557866573334,0.8961020112037659,0.03692246600985527,roberta-large-mnli
in the basement,95,warm,It is 95 degrees in the basement.,It is warm in the basement.,0.9436448216438293,0.0014526750892400742,0.054902464151382446,roberta-large-mnli
in the basement,95,hot,It is 95 degrees in the basement.,It is hot in the basement.,0.9686957597732544,0.0010744603350758553,0.030229803174734116,roberta-large-mnli
in the basement,96,freezing,It is 96 degrees in the basement.,It is freezing in the basement.,0.00028991737053729594,0.9990529417991638,0.0006571506964974105,roberta-large-mnli
in the basement,96,cold,It is 96 degrees in the basement.,It is cold in the basement.,0.017534062266349792,0.9610164761543274,0.021449418738484383,roberta-large-mnli
in the basement,96,cool,It is 96 degrees in the basement.,It is cool in the basement.,0.12270215898752213,0.8107492923736572,0.06654855608940125,roberta-large-mnli
in the basement,96,warm,It is 96 degrees in the basement.,It is warm in the basement.,0.9478945732116699,0.0011226619826629758,0.050982870161533356,roberta-large-mnli
in the basement,96,hot,It is 96 degrees in the basement.,It is hot in the basement.,0.9650745987892151,0.001000917167402804,0.03392452001571655,roberta-large-mnli
in the basement,97,freezing,It is 97 degrees in the basement.,It is freezing in the basement.,0.0002524404844734818,0.9991583824157715,0.0005891816108487546,roberta-large-mnli
in the basement,97,cold,It is 97 degrees in the basement.,It is cold in the basement.,0.011194928549230099,0.9717903733253479,0.017014697194099426,roberta-large-mnli
in the basement,97,cool,It is 97 degrees in the basement.,It is cool in the basement.,0.1781970113515854,0.7364495396614075,0.08535351604223251,roberta-large-mnli
in the basement,97,warm,It is 97 degrees in the basement.,It is warm in the basement.,0.9455559253692627,0.0011015565833076835,0.053342465311288834,roberta-large-mnli
in the basement,97,hot,It is 97 degrees in the basement.,It is hot in the basement.,0.9583020210266113,0.0010249130427837372,0.040673013776540756,roberta-large-mnli
in the basement,98,freezing,It is 98 degrees in the basement.,It is freezing in the basement.,0.00023545275325886905,0.9991856217384338,0.0005788689013570547,roberta-large-mnli
in the basement,98,cold,It is 98 degrees in the basement.,It is cold in the basement.,0.01477135717868805,0.96454918384552,0.02067953161895275,roberta-large-mnli
in the basement,98,cool,It is 98 degrees in the basement.,It is cool in the basement.,0.1656523495912552,0.7594268321990967,0.0749208927154541,roberta-large-mnli
in the basement,98,warm,It is 98 degrees in the basement.,It is warm in the basement.,0.9460343718528748,0.001277471543289721,0.0526881068944931,roberta-large-mnli
in the basement,98,hot,It is 98 degrees in the basement.,It is hot in the basement.,0.9644067883491516,0.0010377499274909496,0.03455537185072899,roberta-large-mnli
in the basement,99,freezing,It is 99 degrees in the basement.,It is freezing in the basement.,0.0002185574994655326,0.9992827773094177,0.0004987017018720508,roberta-large-mnli
in the basement,99,cold,It is 99 degrees in the basement.,It is cold in the basement.,0.005147222895175219,0.9889122247695923,0.005940578877925873,roberta-large-mnli
in the basement,99,cool,It is 99 degrees in the basement.,It is cool in the basement.,0.11907918006181717,0.8314714431762695,0.04944940656423569,roberta-large-mnli
in the basement,99,warm,It is 99 degrees in the basement.,It is warm in the basement.,0.9507326483726501,0.0010253859218209982,0.04824202507734299,roberta-large-mnli
in the basement,99,hot,It is 99 degrees in the basement.,It is hot in the basement.,0.968252420425415,0.0009994806023314595,0.030748136341571808,roberta-large-mnli
in the basement,100,freezing,It is 100 degrees in the basement.,It is freezing in the basement.,0.0002211291721323505,0.9992695450782776,0.0005093618528917432,roberta-large-mnli
in the basement,100,cold,It is 100 degrees in the basement.,It is cold in the basement.,0.0006892979727126658,0.9979733824729919,0.0013372875982895494,roberta-large-mnli
in the basement,100,cool,It is 100 degrees in the basement.,It is cool in the basement.,0.0043207560665905476,0.991718053817749,0.003961184527724981,roberta-large-mnli
in the basement,100,warm,It is 100 degrees in the basement.,It is warm in the basement.,0.9442131519317627,0.0019482913194224238,0.0538385845720768,roberta-large-mnli
in the basement,100,hot,It is 100 degrees in the basement.,It is hot in the basement.,0.9800624251365662,0.0009800019906833768,0.0189575906842947,roberta-large-mnli
in the basement,101,freezing,It is 101 degrees in the basement.,It is freezing in the basement.,0.00018977872969117016,0.9993687272071838,0.0004415054863784462,roberta-large-mnli
in the basement,101,cold,It is 101 degrees in the basement.,It is cold in the basement.,0.0006201182259246707,0.9980428218841553,0.001337086665444076,roberta-large-mnli
in the basement,101,cool,It is 101 degrees in the basement.,It is cool in the basement.,0.008585420437157154,0.9846659898757935,0.006748600397258997,roberta-large-mnli
in the basement,101,warm,It is 101 degrees in the basement.,It is warm in the basement.,0.9449649453163147,0.0014384889509528875,0.05359648913145065,roberta-large-mnli
in the basement,101,hot,It is 101 degrees in the basement.,It is hot in the basement.,0.9749821424484253,0.0009415562963113189,0.02407623827457428,roberta-large-mnli
in the basement,102,freezing,It is 102 degrees in the basement.,It is freezing in the basement.,0.0001971008168766275,0.9993215799331665,0.00048122135922312737,roberta-large-mnli
in the basement,102,cold,It is 102 degrees in the basement.,It is cold in the basement.,0.0011560675920918584,0.9965897798538208,0.0022541387006640434,roberta-large-mnli
in the basement,102,cool,It is 102 degrees in the basement.,It is cool in the basement.,0.006910034455358982,0.9872374534606934,0.005852552130818367,roberta-large-mnli
in the basement,102,warm,It is 102 degrees in the basement.,It is warm in the basement.,0.925512433052063,0.002515536965802312,0.0719720646739006,roberta-large-mnli
in the basement,102,hot,It is 102 degrees in the basement.,It is hot in the basement.,0.968025267124176,0.0009577720775268972,0.031016860157251358,roberta-large-mnli
in the basement,103,freezing,It is 103 degrees in the basement.,It is freezing in the basement.,0.00018553466361481696,0.9993728995323181,0.00044165473082102835,roberta-large-mnli
in the basement,103,cold,It is 103 degrees in the basement.,It is cold in the basement.,0.0013897839235141873,0.995914876461029,0.002695410279557109,roberta-large-mnli
in the basement,103,cool,It is 103 degrees in the basement.,It is cool in the basement.,0.005034574307501316,0.9901350140571594,0.0048303804360330105,roberta-large-mnli
in the basement,103,warm,It is 103 degrees in the basement.,It is warm in the basement.,0.939863383769989,0.0017723733326420188,0.05836421996355057,roberta-large-mnli
in the basement,103,hot,It is 103 degrees in the basement.,It is hot in the basement.,0.968447744846344,0.000968710461165756,0.030583593994379044,roberta-large-mnli
in the basement,104,freezing,It is 104 degrees in the basement.,It is freezing in the basement.,0.00020886404672637582,0.9992853999137878,0.0005058192182332277,roberta-large-mnli
in the basement,104,cold,It is 104 degrees in the basement.,It is cold in the basement.,0.0018362256232649088,0.9948994517326355,0.003264400875195861,roberta-large-mnli
in the basement,104,cool,It is 104 degrees in the basement.,It is cool in the basement.,0.005757226143032312,0.9888446927070618,0.0053980532102286816,roberta-large-mnli
in the basement,104,warm,It is 104 degrees in the basement.,It is warm in the basement.,0.9278479218482971,0.0024371405597776175,0.06971494108438492,roberta-large-mnli
in the basement,104,hot,It is 104 degrees in the basement.,It is hot in the basement.,0.9700820446014404,0.0009558582678437233,0.02896200306713581,roberta-large-mnli
in the basement,105,freezing,It is 105 degrees in the basement.,It is freezing in the basement.,0.0001991630851989612,0.9993398785591125,0.00046091931289993227,roberta-large-mnli
in the basement,105,cold,It is 105 degrees in the basement.,It is cold in the basement.,0.0011864355765283108,0.9964494705200195,0.0023641306906938553,roberta-large-mnli
in the basement,105,cool,It is 105 degrees in the basement.,It is cool in the basement.,0.007217519450932741,0.9862659573554993,0.0065165008418262005,roberta-large-mnli
in the basement,105,warm,It is 105 degrees in the basement.,It is warm in the basement.,0.9437428116798401,0.001662548165768385,0.05459459125995636,roberta-large-mnli
in the basement,105,hot,It is 105 degrees in the basement.,It is hot in the basement.,0.9721754193305969,0.0010182622354477644,0.026806339621543884,roberta-large-mnli
in the basement,106,freezing,It is 106 degrees in the basement.,It is freezing in the basement.,0.0001977117353817448,0.9993282556533813,0.00047399726463481784,roberta-large-mnli
in the basement,106,cold,It is 106 degrees in the basement.,It is cold in the basement.,0.002983309328556061,0.991776704788208,0.005240022670477629,roberta-large-mnli
in the basement,106,cool,It is 106 degrees in the basement.,It is cool in the basement.,0.01332803163677454,0.9751178026199341,0.011554108001291752,roberta-large-mnli
in the basement,106,warm,It is 106 degrees in the basement.,It is warm in the basement.,0.9237198829650879,0.002146620536223054,0.0741334855556488,roberta-large-mnli
in the basement,106,hot,It is 106 degrees in the basement.,It is hot in the basement.,0.9638711214065552,0.000940444995649159,0.03518840670585632,roberta-large-mnli
in the basement,107,freezing,It is 107 degrees in the basement.,It is freezing in the basement.,0.00019999529467895627,0.9993078708648682,0.0004920834908261895,roberta-large-mnli
in the basement,107,cold,It is 107 degrees in the basement.,It is cold in the basement.,0.0028029438108205795,0.9913862943649292,0.005810799077153206,roberta-large-mnli
in the basement,107,cool,It is 107 degrees in the basement.,It is cool in the basement.,0.01955755054950714,0.9603791236877441,0.02006339840590954,roberta-large-mnli
in the basement,107,warm,It is 107 degrees in the basement.,It is warm in the basement.,0.9209127426147461,0.0017404175596311688,0.07734686136245728,roberta-large-mnli
in the basement,107,hot,It is 107 degrees in the basement.,It is hot in the basement.,0.9615175724029541,0.0009768278105184436,0.03750566765666008,roberta-large-mnli
in the basement,108,freezing,It is 108 degrees in the basement.,It is freezing in the basement.,0.00020446041889954358,0.9992955923080444,0.0005000191158615053,roberta-large-mnli
in the basement,108,cold,It is 108 degrees in the basement.,It is cold in the basement.,0.0033800930250436068,0.9904610514640808,0.006158886011689901,roberta-large-mnli
in the basement,108,cool,It is 108 degrees in the basement.,It is cool in the basement.,0.021091217175126076,0.9583301544189453,0.020578589290380478,roberta-large-mnli
in the basement,108,warm,It is 108 degrees in the basement.,It is warm in the basement.,0.9301537275314331,0.001407922594808042,0.06843844801187515,roberta-large-mnli
in the basement,108,hot,It is 108 degrees in the basement.,It is hot in the basement.,0.9649795889854431,0.0009024313185364008,0.03411796689033508,roberta-large-mnli
in the basement,109,freezing,It is 109 degrees in the basement.,It is freezing in the basement.,0.00021131581161171198,0.9992626309394836,0.0005260205361992121,roberta-large-mnli
in the basement,109,cold,It is 109 degrees in the basement.,It is cold in the basement.,0.007943988777697086,0.9780163764953613,0.01403961144387722,roberta-large-mnli
in the basement,109,cool,It is 109 degrees in the basement.,It is cool in the basement.,0.0327012874186039,0.9346544742584229,0.032644256949424744,roberta-large-mnli
in the basement,109,warm,It is 109 degrees in the basement.,It is warm in the basement.,0.926323652267456,0.0013703313888981938,0.07230611890554428,roberta-large-mnli
in the basement,109,hot,It is 109 degrees in the basement.,It is hot in the basement.,0.9601935744285583,0.0008677649311721325,0.03893875330686569,roberta-large-mnli
in the basement,110,freezing,It is 110 degrees in the basement.,It is freezing in the basement.,0.00019878451712429523,0.9993284940719604,0.0004726860497612506,roberta-large-mnli
in the basement,110,cold,It is 110 degrees in the basement.,It is cold in the basement.,0.001551097258925438,0.9955973029136658,0.0028516503516584635,roberta-large-mnli
in the basement,110,cool,It is 110 degrees in the basement.,It is cool in the basement.,0.009428825229406357,0.9820714592933655,0.008499711751937866,roberta-large-mnli
in the basement,110,warm,It is 110 degrees in the basement.,It is warm in the basement.,0.941920280456543,0.001258087228052318,0.056821662932634354,roberta-large-mnli
in the basement,110,hot,It is 110 degrees in the basement.,It is hot in the basement.,0.9738535284996033,0.0008396434714086354,0.025306714698672295,roberta-large-mnli
in the basement,111,freezing,It is 111 degrees in the basement.,It is freezing in the basement.,0.00032152284984476864,0.9989175796508789,0.0007609643507748842,roberta-large-mnli
in the basement,111,cold,It is 111 degrees in the basement.,It is cold in the basement.,0.03622289374470711,0.9061750173568726,0.05760210379958153,roberta-large-mnli
in the basement,111,cool,It is 111 degrees in the basement.,It is cool in the basement.,0.02799549698829651,0.939727246761322,0.032277196645736694,roberta-large-mnli
in the basement,111,warm,It is 111 degrees in the basement.,It is warm in the basement.,0.9071293473243713,0.0016831234097480774,0.0911875069141388,roberta-large-mnli
in the basement,111,hot,It is 111 degrees in the basement.,It is hot in the basement.,0.958669900894165,0.0009135642321780324,0.04041648283600807,roberta-large-mnli
in the basement,112,freezing,It is 112 degrees in the basement.,It is freezing in the basement.,0.0003113381389994174,0.9989142417907715,0.000774337793700397,roberta-large-mnli
in the basement,112,cold,It is 112 degrees in the basement.,It is cold in the basement.,0.04320317506790161,0.8773730993270874,0.07942374795675278,roberta-large-mnli
in the basement,112,cool,It is 112 degrees in the basement.,It is cool in the basement.,0.05616302788257599,0.8706920742988586,0.07314492017030716,roberta-large-mnli
in the basement,112,warm,It is 112 degrees in the basement.,It is warm in the basement.,0.9168874621391296,0.0014267960796132684,0.08168573677539825,roberta-large-mnli
in the basement,112,hot,It is 112 degrees in the basement.,It is hot in the basement.,0.9516026973724365,0.000989090302027762,0.04740821570158005,roberta-large-mnli
in the basement,113,freezing,It is 113 degrees in the basement.,It is freezing in the basement.,0.0003023793688043952,0.9988993406295776,0.0007983061950653791,roberta-large-mnli
in the basement,113,cold,It is 113 degrees in the basement.,It is cold in the basement.,0.11523785442113876,0.6914258599281311,0.19333627820014954,roberta-large-mnli
in the basement,113,cool,It is 113 degrees in the basement.,It is cool in the basement.,0.08148492872714996,0.8305037021636963,0.08801134675741196,roberta-large-mnli
in the basement,113,warm,It is 113 degrees in the basement.,It is warm in the basement.,0.9053221344947815,0.001799221383407712,0.09287872910499573,roberta-large-mnli
in the basement,113,hot,It is 113 degrees in the basement.,It is hot in the basement.,0.9441236853599548,0.0010984294349327683,0.054777875542640686,roberta-large-mnli
in the basement,114,freezing,It is 114 degrees in the basement.,It is freezing in the basement.,0.000363390427082777,0.9987064599990845,0.0009301348472945392,roberta-large-mnli
in the basement,114,cold,It is 114 degrees in the basement.,It is cold in the basement.,0.043802931904792786,0.8752135634422302,0.0809834748506546,roberta-large-mnli
in the basement,114,cool,It is 114 degrees in the basement.,It is cool in the basement.,0.02337239682674408,0.9537307024002075,0.022896865382790565,roberta-large-mnli
in the basement,114,warm,It is 114 degrees in the basement.,It is warm in the basement.,0.900593638420105,0.0017266025533899665,0.09767985343933105,roberta-large-mnli
in the basement,114,hot,It is 114 degrees in the basement.,It is hot in the basement.,0.9472651481628418,0.0009931543609127402,0.051741648465394974,roberta-large-mnli
in the basement,115,freezing,It is 115 degrees in the basement.,It is freezing in the basement.,0.0002875578647945076,0.998996913433075,0.0007154553895816207,roberta-large-mnli
in the basement,115,cold,It is 115 degrees in the basement.,It is cold in the basement.,0.08232254534959793,0.8082931637763977,0.10938422381877899,roberta-large-mnli
in the basement,115,cool,It is 115 degrees in the basement.,It is cool in the basement.,0.026157759130001068,0.9517073035240173,0.022134874016046524,roberta-large-mnli
in the basement,115,warm,It is 115 degrees in the basement.,It is warm in the basement.,0.9270253777503967,0.001392672653310001,0.07158193737268448,roberta-large-mnli
in the basement,115,hot,It is 115 degrees in the basement.,It is hot in the basement.,0.9644024968147278,0.0008948500617407262,0.03470267355442047,roberta-large-mnli
in the basement,116,freezing,It is 116 degrees in the basement.,It is freezing in the basement.,0.0003896940324921161,0.9986891150474548,0.0009212237782776356,roberta-large-mnli
in the basement,116,cold,It is 116 degrees in the basement.,It is cold in the basement.,0.1065688356757164,0.7213941812515259,0.1720370650291443,roberta-large-mnli
in the basement,116,cool,It is 116 degrees in the basement.,It is cool in the basement.,0.05836159735918045,0.8885245323181152,0.05311383306980133,roberta-large-mnli
in the basement,116,warm,It is 116 degrees in the basement.,It is warm in the basement.,0.9107339978218079,0.001738857477903366,0.08752717077732086,roberta-large-mnli
in the basement,116,hot,It is 116 degrees in the basement.,It is hot in the basement.,0.9504019618034363,0.001126499380916357,0.04847147315740585,roberta-large-mnli
in the basement,117,freezing,It is 117 degrees in the basement.,It is freezing in the basement.,0.0003909306542482227,0.99864262342453,0.0009664582903496921,roberta-large-mnli
in the basement,117,cold,It is 117 degrees in the basement.,It is cold in the basement.,0.08165403455495834,0.7485519051551819,0.16979406774044037,roberta-large-mnli
in the basement,117,cool,It is 117 degrees in the basement.,It is cool in the basement.,0.05131196975708008,0.8874689936637878,0.061219051480293274,roberta-large-mnli
in the basement,117,warm,It is 117 degrees in the basement.,It is warm in the basement.,0.8883997201919556,0.0017850331496447325,0.10981526970863342,roberta-large-mnli
in the basement,117,hot,It is 117 degrees in the basement.,It is hot in the basement.,0.9457896947860718,0.0010400169994682074,0.053170301020145416,roberta-large-mnli
in the basement,118,freezing,It is 118 degrees in the basement.,It is freezing in the basement.,0.0004513596650213003,0.9985195994377136,0.0010290861828252673,roberta-large-mnli
in the basement,118,cold,It is 118 degrees in the basement.,It is cold in the basement.,0.08574046194553375,0.7497915625572205,0.16446799039840698,roberta-large-mnli
in the basement,118,cool,It is 118 degrees in the basement.,It is cool in the basement.,0.23410479724407196,0.5894381999969482,0.17645695805549622,roberta-large-mnli
in the basement,118,warm,It is 118 degrees in the basement.,It is warm in the basement.,0.9156709313392639,0.0015837798127904534,0.08274532109498978,roberta-large-mnli
in the basement,118,hot,It is 118 degrees in the basement.,It is hot in the basement.,0.9536795020103455,0.0011057164520025253,0.0452146977186203,roberta-large-mnli
in the basement,119,freezing,It is 119 degrees in the basement.,It is freezing in the basement.,0.00027724503888748586,0.9990298748016357,0.0006928505608811975,roberta-large-mnli
in the basement,119,cold,It is 119 degrees in the basement.,It is cold in the basement.,0.0825173631310463,0.7469449043273926,0.17053769528865814,roberta-large-mnli
in the basement,119,cool,It is 119 degrees in the basement.,It is cool in the basement.,0.08584900200366974,0.8171513676643372,0.09699954092502594,roberta-large-mnli
in the basement,119,warm,It is 119 degrees in the basement.,It is warm in the basement.,0.893207848072052,0.0018108548829331994,0.10498122870922089,roberta-large-mnli
in the basement,119,hot,It is 119 degrees in the basement.,It is hot in the basement.,0.9492244720458984,0.0011158663546666503,0.04965973272919655,roberta-large-mnli
in the basement,120,freezing,It is 120 degrees in the basement.,It is freezing in the basement.,0.0002322700311196968,0.9991907477378845,0.0005769956624135375,roberta-large-mnli
in the basement,120,cold,It is 120 degrees in the basement.,It is cold in the basement.,0.012687108479440212,0.9690515995025635,0.018261326476931572,roberta-large-mnli
in the basement,120,cool,It is 120 degrees in the basement.,It is cool in the basement.,0.020779840648174286,0.962034285068512,0.017185937613248825,roberta-large-mnli
in the basement,120,warm,It is 120 degrees in the basement.,It is warm in the basement.,0.9541699290275574,0.0011855666525661945,0.044644489884376526,roberta-large-mnli
in the basement,120,hot,It is 120 degrees in the basement.,It is hot in the basement.,0.9724395871162415,0.0010248724138364196,0.026535511016845703,roberta-large-mnli
in the basement,121,freezing,It is 121 degrees in the basement.,It is freezing in the basement.,0.000259156251559034,0.9990697503089905,0.0006710913730785251,roberta-large-mnli
in the basement,121,cold,It is 121 degrees in the basement.,It is cold in the basement.,0.01917228288948536,0.9422652721405029,0.03856245428323746,roberta-large-mnli
in the basement,121,cool,It is 121 degrees in the basement.,It is cool in the basement.,0.1067763939499855,0.7967165112495422,0.09650711715221405,roberta-large-mnli
in the basement,121,warm,It is 121 degrees in the basement.,It is warm in the basement.,0.9221188426017761,0.001533768605440855,0.07634735107421875,roberta-large-mnli
in the basement,121,hot,It is 121 degrees in the basement.,It is hot in the basement.,0.9453416466712952,0.0013010953553020954,0.0533573143184185,roberta-large-mnli
in the basement,122,freezing,It is 122 degrees in the basement.,It is freezing in the basement.,0.0003288470034021884,0.9988110065460205,0.0008601005538366735,roberta-large-mnli
in the basement,122,cold,It is 122 degrees in the basement.,It is cold in the basement.,0.11664310097694397,0.6770666241645813,0.20629023015499115,roberta-large-mnli
in the basement,122,cool,It is 122 degrees in the basement.,It is cool in the basement.,0.13264106214046478,0.73472660779953,0.13263238966464996,roberta-large-mnli
in the basement,122,warm,It is 122 degrees in the basement.,It is warm in the basement.,0.8761034607887268,0.002762426855042577,0.12113416939973831,roberta-large-mnli
in the basement,122,hot,It is 122 degrees in the basement.,It is hot in the basement.,0.940727710723877,0.0013182027032598853,0.0579540878534317,roberta-large-mnli
outside,-50,freezing,It is -50 degrees outside.,It is freezing outside.,0.9440005421638489,0.0016227592714130878,0.05437665805220604,roberta-large-mnli
outside,-50,cold,It is -50 degrees outside.,It is cold outside.,0.9148195385932922,0.0006988423992879689,0.08448167890310287,roberta-large-mnli
outside,-50,cool,It is -50 degrees outside.,It is cool outside.,0.7785768508911133,0.007501587737351656,0.21392157673835754,roberta-large-mnli
outside,-50,warm,It is -50 degrees outside.,It is warm outside.,0.0015848125331103802,0.9962499737739563,0.002165281679481268,roberta-large-mnli
outside,-50,hot,It is -50 degrees outside.,It is hot outside.,0.0005707201780751348,0.9985659718513489,0.000863326305989176,roberta-large-mnli
outside,-49,freezing,It is -49 degrees outside.,It is freezing outside.,0.8970165252685547,0.0027295276522636414,0.10025385767221451,roberta-large-mnli
outside,-49,cold,It is -49 degrees outside.,It is cold outside.,0.8809136152267456,0.000813319522421807,0.11827307194471359,roberta-large-mnli
outside,-49,cool,It is -49 degrees outside.,It is cool outside.,0.6421618461608887,0.023079751059412956,0.334758460521698,roberta-large-mnli
outside,-49,warm,It is -49 degrees outside.,It is warm outside.,0.00154906848911196,0.9960960745811462,0.002354952273890376,roberta-large-mnli
outside,-49,hot,It is -49 degrees outside.,It is hot outside.,0.00073225301457569,0.9981085062026978,0.0011592452647164464,roberta-large-mnli
outside,-48,freezing,It is -48 degrees outside.,It is freezing outside.,0.8950783610343933,0.0022710070479661226,0.10265062749385834,roberta-large-mnli
outside,-48,cold,It is -48 degrees outside.,It is cold outside.,0.8850790858268738,0.0007746345363557339,0.11414619535207748,roberta-large-mnli
outside,-48,cool,It is -48 degrees outside.,It is cool outside.,0.6428026556968689,0.016582073643803596,0.34061530232429504,roberta-large-mnli
outside,-48,warm,It is -48 degrees outside.,It is warm outside.,0.001626930432394147,0.9959344863891602,0.002438656287267804,roberta-large-mnli
outside,-48,hot,It is -48 degrees outside.,It is hot outside.,0.0006089354283176363,0.9984017014503479,0.0009893823880702257,roberta-large-mnli
outside,-47,freezing,It is -47 degrees outside.,It is freezing outside.,0.8998744487762451,0.002515561180189252,0.0976099967956543,roberta-large-mnli
outside,-47,cold,It is -47 degrees outside.,It is cold outside.,0.8943254351615906,0.0007481998181901872,0.10492642223834991,roberta-large-mnli
